num_tasks	util	tset_idx	freq	count	misses	miss_ratio	minslack	maxslack	migrations
8	3.2	7	0	1008	804	0.7976190476190477	-7418048	397574	358
8	3.2	8	0	2318	1895	0.8175150992234685	-7657351	382946	778
8	3.2	9	0	1726	1687	0.977404403244496	-6874795	348746	376
8	3.3	0	0	2158	23	0.010658016682113068	-143996	904153	556
8	3.3	1	0	2710	65	0.023985239852398525	-202204	174684	703
8	3.3	2	0	2413	159	0.06589307915457936	-438051	503919	506
8	3.3	3	0	1523	1222	0.8023637557452397	-7168205	517976	295
8	3.3	4	0	1126	1111	0.9866785079928952	-8373063	377814	216
8	3.3	5	0	1574	1472	0.9351969504447268	-8174344	617897	299
8	3.3	6	0	2291	1278	0.5578350065473592	-8736860	190327	517
8	3.3	7	0	998	798	0.7995991983967936	-7618331	349148	301
8	3.3	8	0	2280	1995	0.875	-9524019	382652	758
8	3.3	9	0	1697	1658	0.9770182675309369	-7799748	324300	423
8	3.4	0	0	2158	55	0.025486561631139944	-120392	922295	595
8	3.4	1	0	2711	91	0.033566949465142014	-252657	170221	583
8	3.4	2	0	2255	1663	0.7374722838137472	-5494700	425062	635
8	3.4	3	0	1550	1117	0.7206451612903226	-5922307	628510	293
8	3.4	4	0	1106	1089	0.984629294755877	-9294967	377555	276
8	3.4	5	0	1546	1510	0.9767141009055628	-8818920	593313	301
8	3.4	6	0	2275	1334	0.5863736263736263	-9235922	177566	516
8	3.4	7	0	982	790	0.8044806517311609	-9375862	341451	349
8	3.4	8	0	2264	2102	0.9284452296819788	-8543333	645966	751
8	3.4	9	0	1679	1654	0.9851101846337106	-8285831	268826	452
8	3.5	0	0	2158	103	0.04772937905468026	-212729	912353	639
8	3.5	1	0	2710	130	0.04797047970479705	-220239	168852	639
8	3.5	2	0	2219	2057	0.9269941415051826	-7274187	228300	635
8	3.5	3	0	1443	1392	0.9646569646569647	-10095669	696400	288
8	3.5	4	0	1097	1008	0.918869644484959	-9825221	497851	263
8	3.5	5	0	1508	1436	0.9522546419098143	-10699770	665441	350
8	3.5	6	0	2248	1472	0.6548042704626335	-9924274	385985	564
8	3.5	7	0	972	785	0.8076131687242798	-9748527	316454	336
8	3.5	8	0	2192	2100	0.958029197080292	-10130421	644220	679
8	3.5	9	0	1658	1633	0.9849215922798552	-9045964	265325	490
8	3.6	0	0	2157	142	0.06583217431617988	-263569	918022	687
8	3.6	1	0	2709	194	0.07161314138058324	-202007	167505	737
8	3.6	2	0	2178	2121	0.9738292011019284	-7815349	162056	753
8	3.6	3	0	1429	1374	0.9615115465360392	-10486648	694296	281
8	3.6	4	0	1077	1069	0.9925719591457753	-10362826	375500	261
8	3.6	5	0	1501	1449	0.9653564290473018	-10477544	626425	409
8	3.6	6	0	2146	1616	0.7530288909599254	-10918054	518280	436
8	3.6	7	0	968	777	0.8026859504132231	-10336811	330374	347
8	3.6	8	0	2187	2112	0.9657064471879286	-12644433	173521	619
8	3.6	9	0	1624	1606	0.9889162561576355	-10125631	262328	528
12	1.0	0	0	2524	0	0.0	115305	1023233	380
12	1.0	1	0	3461	0	0.0	94201	556213	417
12	1.0	2	0	2093	0	0.0	106955	977086	209
12	1.0	3	0	1928	0	0.0	112598	1096542	273
12	1.0	4	0	2738	0	0.0	74749	1173528	314
12	1.0	5	0	2130	0	0.0	135303	1066708	272
12	1.0	6	0	2425	0	0.0	99800	1030304	363
12	1.0	7	0	3235	0	0.0	106466	851083	431
12	1.0	8	0	2607	0	0.0	101970	977136	346
12	1.0	9	0	2976	0	0.0	96369	1044208	378
12	1.15	0	0	2467	0	0.0	91508	694745	372
12	1.15	1	0	2524	0	0.0	111628	1020419	408
